no,Name,COUNTYNAME,TOWNNAME,x,y
AS_1970,溪子邊,新北市,土城區,121.4557636,24.97754391
AS_1971,萬里,新北市,萬里區,121.685953,25.17748538
AS_1972,萬里．獅子頭,新北市,萬里區,121.6949614,25.17817677
AS_1973,萬里加投,新北市,萬里區,121.6420232,25.21186897
AS_1974,裕隆街,新北市,貢寮區,121.9485838,25.01467023
AS_1975,過溪仔,新北市,貢寮區,121.9178481,25.05114937
AS_1976,慈仁宮,新北市,貢寮區,121.9228201,25.02549274
AS_1977,慈法宮,新北市,五股區,121.447379,25.097366
AS_1978,演戲埔腳,新北市,淡水區,121.4730268,25.19359377
AS_1979,福山岩,新北市,三峽區,121.3654652,24.92721636
AS_1980,福安宮,新北市,三峽區,121.3364194,24.92408821
AS_1981,福隆,新北市,貢寮區,121.9395552,25.02093233
AS_1982,福隆國小,新北市,貢寮區,121.9492467,25.01705936
AS_1983,層樓閣山,新北市,土城區,121.4620911,24.97316993
AS_1984,樁子林,新北市,淡水區,121.4810434,25.2037228
AS_1985,潭底,新北市,樹林區,121.4176714,24.99572425
AS_1986,豬肚山,新北市,新店區,121.5139987,24.96681027
AS_1987,鄧公國小,新北市,淡水區,121.4492327,25.17189198
AS_1988,山子腳,新北市,樹林區,121.3895455,24.97146105
AS_1989,橋子頭,新北市,鶯歌區,121.3228147,24.93389124
AS_1990,橫科山,新北市,汐止區,121.6224749,25.053901
AS_1991,螃蟹殼山,新北市,土城區,121.4541534,24.97326552
AS_1992,鴨母堀 Ⅰ,新北市,淡水區,121.4436202,25.18694533
AS_1993,鴨母堀 Ⅱ,新北市,淡水區,121.4444189,25.18801611
AS_1994,龍形,新北市,八里區,121.4512598,25.12888878
AS_1995,龜子山,新北市,金山區,121.6390808,25.2161784
AS_1996,龜吼,新北市,萬里區,121.6833154,25.18996792
AS_1997,龜殼埔,新北市,淡水區,121.4539536,25.1744721
AS_1998,營盤口,新北市,新莊區,121.4226306,25.02524173
AS_1999,舊庄,臺北市,南港區,121.6132471,25.04149369
AS_2000,鵠尾山,新北市,三峽區,121.3905484,24.93291987
AS_2001,寶斗厝,新北市,新店區,121.5531569,24.97646427
AS_2002,瀾尾埔,新北市,淡水區,121.449752,25.17965681
AS_2003,鶯歌,新北市,鶯歌區,121.3544039,24.9529092
AS_2004,彎潭,新北市,三峽區,121.3743268,24.89939342
AS_2005,鹽寮,新北市,貢寮區,121.9269592,25.04187948
AS_2006,梅嘎浪 Ⅰ,新竹縣,尖石鄉,121.1936042,24.65915834
AS_2007,梅嘎浪 Ⅱ,新竹縣,尖石鄉,121.1913807,24.66527365
AS_2008,梅嘎浪 Ⅲ,新竹縣,尖石鄉,121.1958307,24.66776888
AS_2009,和平,新竹縣,五峰鄉,121.1140851,24.61913379
AS_2010,涼山,新竹縣,五峰鄉,121.0997757,24.60904971
AS_2011,民都有,新竹縣,五峰鄉,121.1135188,24.58259445
AS_2012,民都有,新竹縣,五峰鄉,121.1115834,24.58253269
AS_2013,白蘭,新竹縣,五峰鄉,121.0871452,24.58161884
AS_2014,水仙崙,新竹縣,寶山鄉,121.0231359,24.75262939
AS_2015,犁頭山下,新竹縣,新埔鎮,121.0319458,24.83123105
AS_2016,水車頭,新竹縣,新埔鎮,121.0605935,24.82403543
AS_2017,坡子頭 Ⅱ,新竹縣,新豐鄉,120.9883654,24.93573015
AS_2018,後面,新竹縣,竹北市,120.9731818,24.86403284
AS_2019,新月沙灣,新竹縣,竹北市,120.9432053,24.86724764
AS_2020,五指山,新竹縣,五峰鄉,121.1152962,24.64746528
AS_2021,玉峰,新竹縣,尖石鄉,121.2977677,24.65980062
AS_2022,玉峰,新竹縣,尖石鄉,121.3020127,24.65842881
AS_2023,鵝公髻山,新竹縣,五峰鄉,121.0926092,24.61364095
AS_2024,大坪庄,新竹縣,北埔鄉,121.0596021,24.6744125
AS_2025,中大壢,新竹縣,寶山鄉,121.0361373,24.71747808
AS_2026,赤柯山,新竹縣,峨眉鄉,121.0054941,24.68130415
AS_2027,十四寮,新竹縣,峨眉鄉,120.996413,24.67935399
AS_2028,石井,新竹縣,峨眉鄉,121.0037457,24.70352397
AS_2029,關西．東光,新竹縣,關西鎮,121.17572,24.77752845
AS_2030,關西．南山,新竹縣,關西鎮,121.1745228,24.78416589
AS_2031,馬武督,新竹縣,關西鎮,121.2329415,24.75802982
AS_2032,德光,新竹縣,關西鎮,121.2082607,24.77494066
AS_2033,蝙蝠洞,新竹縣,關西鎮,121.2329415,24.75802982
AS_2034,犁頭山,新竹縣,新埔鎮,121.0451124,24.82721897
AS_2035,內立,新竹縣,新埔鎮,121.0843607,24.81625029
AS_2036,坡子頭 Ⅰ,新竹縣,新豐鄉,120.9878309,24.93438486
AS_2037,紅毛港,新竹縣,新豐鄉,120.9754093,24.90930222
AS_2038,紅崎頂,新竹縣,新豐鄉,120.9730255,24.9001108
AS_2039,樹林子,新竹縣,新豐鄉,120.9706385,24.90588859
AS_2040,坪頂厝,新竹縣,竹北市,120.9901142,24.8597283
AS_2041,玄天宮,新竹縣,新豐鄉,120.9851857,24.86346572
AS_2042,田心仔,新竹縣,竹北市,120.9508935,24.87027493
AS_2043,番社子,新竹縣,竹東鎮,121.0767726,24.75058006
AS_2044,香山．南港,新竹市,香山區,120.9002249,24.74229082
AS_2045,香山．內湖,新竹市,香山區,120.9043374,24.74257339
AS_2046,香山．南港 Ⅱ,新竹市,香山區,120.902947,24.73799495
AS_2047,中隘,新竹市,香山區,120.9225289,24.72568217
AS_2048,茄苳湖,新竹市,香山區,120.9481675,24.75729365
AS_2049,香山．牛埔,新竹市,香山區,120.9402129,24.78837634
AS_2050,上沙崙 Ⅱ,新竹市,香山區,120.9330589,24.79490101
AS_2051,上沙崙,新竹市,香山區,120.9298517,24.79976597
AS_2052,青草湖,新竹市,東區,120.9725964,24.77172792
AS_2053,御史崎,新竹市,東區,120.9621507,24.78256002
AS_2054,新竹公園,新竹市,東區,120.9765464,24.80109875
AS_2055,二十分,新竹縣,橫山鄉,121.1134604,24.67112209
AS_2056,矺子,新竹縣,橫山鄉,121.1073101,24.70054228
AS_2057,蓮華寺,新竹縣,新埔鎮,121.0444194,24.82568431
AS_2058,頭重埔,新竹縣,竹東鎮,121.0316235,24.77002609
AS_2059,番社子,新竹縣,竹東鎮,121.0767726,24.75058006
AS_2060,水坑口,新竹縣,關西鎮,121.1466527,24.80848274
AS_2061,長坪,新竹縣,北埔鄉,121.0699237,24.64938025
AS_2062,中大壢,新竹縣,寶山鄉,121.0393901,24.72029422
AS_2063,五指山 Ⅱ,新竹縣,五峰鄉,121.1143808,24.64019779
AS_2064,沙坑村,新竹縣,橫山鄉,121.1632162,24.73666086
AS_2065,下田埔,新竹縣,尖石鄉,121.285273,24.63943798
AS_2066,平淪文,新竹縣,尖石鄉,121.3319426,24.65638839
AS_2067,田埔,新竹縣,尖石鄉,121.2691593,24.63833007
AS_2068,西竹林山,新竹縣,五峰鄉,121.1303446,24.63118308
AS_2069,上喜翁,新竹縣,五峰鄉,121.1360287,24.58966346
AS_2070,五峰．梅山,新竹縣,五峰鄉,121.1428265,24.61955166
AS_2071,二坪,桃園市,龍潭區,121.2475,24.82333332
AS_2072,三坑子,桃園市,龍潭區,121.2572222,24.84083332
AS_2073,三坑子 Ⅱ,桃園市,龍潭區,121.2477777,24.84333333
AS_2074,三板橋,桃園市,大溪區,121.2852777,24.87333333
AS_2075,三層,桃園市,大溪區,121.2902777,24.8561111
AS_2076,上石屯遺物孤立地點,桃園市,大溪區,121.2997222,24.89333333
AS_2077,上石屯 Ⅱ 遺物孤立地點,桃園市,大溪區,121.2986111,24.88944444
AS_2078,下奎輝,桃園市,復興區,121.3275,24.80055555
AS_2079,下厝遺物孤立地點,桃園市,大園區,121.1794444,25.07722221
AS_2080,下埔頂,桃園市,觀音區,121.0969444,25.04444444
AS_2081,下溪口,桃園市,復興區,121.3452777,24.80472221
AS_2082,下蘇樂遺物孤立地點,桃園市,復興區,121.3752777,24.70027777
AS_2083,大利幹,桃園市,復興區,121.3680555,24.78611111
AS_2084,大金山下遺物孤立地點,桃園市,楊梅區,121.1552777,24.91277777
AS_2085,大園．尖山,桃園市,大園區,121.2025,25.05888888
AS_2086,大溪．大溪,桃園市,大溪區,121.2855555,24.88416666
AS_2087,大溪．竹圍仔(竹圍仔),桃園市,大溪區,121.3202777,24.93166666
AS_2088,大溪．竹圍仔 Ⅱ 遺物孤立地點,桃園市,大溪區,121.3191666,24.92999999
AS_2089,大溪茶廠遺物孤立地點,桃園市,大溪區,121.3297222,24.83
AS_2090,小飯壢,桃園市,觀音區,121.0647222,25.02166666
AS_2091,山子頂,桃園市,平鎮區,121.2208333,24.90277778
AS_2092,山子頂 Ⅱ,桃園市,平鎮區,121.2247222,24.90333333
AS_2093,山鼻子,桃園市,蘆竹區,121.2875,25.07833332
AS_2094,中庄遺物孤立地點,桃園市,大溪區,121.3169444,24.89472222
AS_2095,中奎輝(奎輝社),桃園市,復興區,121.3311111,24.79805555
AS_2096,五塊厝,桃園市,大溪區,121.2636111,24.87138888
AS_2097,內奎輝遺物孤立地點,桃園市,復興區,121.3322222,24.73972221
AS_2098,內海國小,桃園市,大園區,121.1902777,25.08611111
AS_2099,比亞外遺物孤立地點,桃園市,復興區,121.3547222,24.72583333
AS_2100,比亞散社,桃園市,復興區,121.4113888,24.68277778
AS_2101,水流東 - 腦窟寮,桃園市,大溪區,121.3183333,24.82749999
AS_2102,水管頭,桃園市,復興區,121.3502777,24.82194444
AS_2103,北勢遺物孤立地點,桃園市,新屋區,121.1277777,24.99083333
AS_2104,卡外,桃園市,復興區,121.3952777,24.82027778
AS_2105,卡普遺物孤立地點,桃園市,復興區,121.4066666,24.79694444
AS_2106,古亭,桃園市,大園區,121.2027777,25.09277777
AS_2107,古亭 Ⅱ,桃園市,大園區,121.2019444,25.095
AS_2108,外社遺物孤立地點,桃園市,蘆竹區,121.305,25.07694444
AS_2109,外社 Ⅱ 遺物孤立地點,桃園市,蘆竹區,121.3138888,25.08
AS_2110,外社 Ⅲ 遺物孤立地點,桃園市,蘆竹區,121.3072222,25.08277778
AS_2111,平鎮．社子,桃園市,平鎮區,121.2305555,24.92472222
AS_2112,石龜坑遺物孤立地點,桃園市,大溪區,121.3077777,24.83666666
AS_2113,后館遺物孤立地點,桃園市,大園區,121.1952777,25.08111111
AS_2114,旭隆磚廠遺物孤立地點,桃園市,龍潭區,121.2,24.85305555
AS_2115,羊稠港遺物孤立地點,桃園市,新屋區,120.9916666,24.93916666
AS_2116,西內柵遺物孤立地點,桃園市,大溪區,121.2801689,24.86670741
AS_2117,坑尾,桃園市,觀音區,121.0988888,25.00916666
AS_2118,坑底,桃園市,大溪區,121.3058333,24.89194444
AS_2119,宋屋遺物孤立地點,桃園市,平鎮區,121.2083333,24.94063333
AS_2120,尾寮,桃園市,大溪區,121.2994444,24.88333333
AS_2121,角板山遺物孤立地點,桃園市,復興區,121.3505555,24.81361111
AS_2122,角板山水源頭遺物孤立地點,桃園市,復興區,121.3541666,24.82638888
AS_2123,宜亨社遺物孤立地點,桃園市,復興區,121.3661111,24.77722222
AS_2124,武道能敢,桃園市,復興區,121.3599999,24.68138888
AS_2125,芝芭里,桃園市,中壢區,121.2127777,24.99611111
AS_2126,虎頭山公園,桃園市,桃園區,121.3272222,25.00138888
AS_2127,金暖遺物孤立地點,桃園市,復興區,121.3758333,24.81083333
AS_2128,阿姆坪,桃園市,大溪區,121.3111111,24.81916666
AS_2129,青埔,桃園市,觀音區,121.1236111,25.00194444
AS_2130,哈嘎灣遺物孤立地點,桃園市,復興區,121.3963888,24.65749999
AS_2131,城仔面前遺物孤立地點,桃園市,八德區,121.2802777,24.98555555
AS_2132,後義興,桃園市,復興區,121.365,24.77361111
AS_2133,泉州厝遺物孤立地點,桃園市,觀音區,121.1302777,24.98888888
AS_2134,美華橋遺物孤立地點,桃園市,大溪區,121.3108333,24.8761111
AS_2135,員樹林,桃園市,大溪區,121.2724999,24.87944444
AS_2136,桃園．松子腳,桃園市,桃園區,121.2802777,25.00277777
AS_2137,桃園．松子腳 Ⅱ 遺物孤立地點,桃園市,桃園區,121.2836111,25.00611111
AS_2138,海墘,桃園市,大園區,121.1688508,25.07675868
AS_2139,海豐坡遺物孤立地點,桃園市,大園區,121.2105555,25.06444444
AS_2140,烏塗窟遺物孤立地點,桃園市,大溪區,121.3233333,24.89333333
AS_2141,缺仔遺物孤立地點,桃園市,大溪區,121.3055555,24.9275
AS_2142,茶改場,桃園市,楊梅區,121.1872222,24.90833333
AS_2143,草漯青山,桃園市,觀音區,121.1283333,25.06055555
AS_2144,草嶺山,桃園市,大溪區,121.2897222,24.84444444
AS_2145,高坡社,桃園市,復興區,121.3524176,24.76637342
AS_2146,高坡 Ⅱ 遺物孤立地點,桃園市,復興區,121.3563888,24.77083333
AS_2147,高義蘭社,桃園市,復興區,121.3552777,24.70527778
AS_2148,崎頂遺物孤立地點,桃園市,大溪區,121.2930555,24.86749999
AS_2149,張厝遺物孤立地點,桃園市,觀音區,121.1252777,25.02388888
AS_2150,犁頭尖,桃園市,大溪區,121.26,24.86611111
AS_2151,犁頭尖 Ⅱ,桃園市,大溪區,121.2599999,24.86444444
AS_2152,笨仔港遺物孤立地點,桃園市,新屋區,121.0205555,24.97805555
AS_2153,莊屋,桃園市,平鎮區,121.2175,24.92916666
AS_2154,蚵殼港,桃園市,新屋區,121,24.94972222
AS_2155,頂山腳,桃園市,大溪區,121.3091666,24.92527777
AS_2156,頂社遺物孤立地點,桃園市,蘆竹區,121.3141666,25.07611111
AS_2157,富竹遺物孤立地點,桃園市,蘆竹區,121.2711111,25.02999999
AS_2158,復興．枕頭山遺物孤立地點,桃園市,復興區,121.335,24.80222222
AS_2159,粟仔園遺物孤立地點,桃園市,大溪區,121.2788888,24.88666666
AS_2160,雅渡,桃園市,復興區,121.3763888,24.73194444
AS_2161,塔卡散社遺物孤立地點,桃園市,復興區,121.3830555,24.72055555
AS_2162,新屋．埔子頂遺物孤立地點,桃園市,新屋區,121.0183333,24.96638889
AS_2163,新屋．崁頭厝,桃園市,新屋區,121.0255555,24.98777777
AS_2164,新屋．崁頭厝 Ⅱ 遺物孤立地點,桃園市,新屋區,121.0252777,24.98666667
AS_2165,楊梅．隘口寮,桃園市,楊梅區,121.1438888,24.92499999
AS_2166,楊梅．隘口寮 Ⅱ 遺物孤立地點,桃園市,楊梅區,121.1447222,24.91916667
AS_2167,溪口遺物孤立地點,桃園市,復興區,121.3408333,24.79555555
AS_2168,照鏡,桃園市,大園區,121.2016666,25.04138888
AS_2169,爺亨遺物孤立地點,桃園市,復興區,121.3744444,24.67305555
AS_2170,萱源,桃園市,復興區,121.4119444,24.67416666
AS_2171,詩朗社遺物孤立地點,桃園市,復興區,121.3638888,24.82333333
AS_2172,隘寮頂遺物孤立地點,桃園市,平鎮區,121.2288888,24.89916666
AS_2173,嘎色鬧,桃園市,復興區,121.3233333,24.77527777
AS_2174,蔀崙,桃園市,大園區,121.1666666,25.06499999
AS_2175,慈湖,桃園市,大溪區,121.2938888,24.84138889
AS_2176,榕樹下,桃園市,新屋區,121.0158333,24.97111111
AS_2177,福潭宮遺物孤立地點,桃園市,平鎮區,121.2074999,24.92916666
AS_2178,趙厝份子遺物孤立地點,桃園市,蘆竹區,121.2691666,25.08472222
AS_2179,潮音國小,桃園市,大園區,121.1724999,25.07027777
AS_2180,樹林子遺物孤立地點,桃園市,觀音區,121.1197222,25.04638888
AS_2181,樹林海口遺物孤立地點,桃園市,觀音區,121.1166666,25.06638889
AS_2182,頭寮,桃園市,大溪區,121.2861111,24.84277777
AS_2183,龍岡里遺物孤立地點,桃園市,桃園區,121.2802777,24.99305555
AS_2184,龍潭．大坪,桃園市,龍潭區,121.2511111,24.82972222
AS_2185,龜山．過溪,桃園市,龜山區,121.3369444,24.99972222
AS_2186,龜山．過溪 Ⅱ,桃園市,龜山區,121.3322222,24.99888888
AS_2187,霞雲坪,桃園市,復興區,121.3566666,24.80694444
AS_2188,霞雲坪 Ⅱ,桃園市,復興區,121.355,24.80888889
AS_2189,斷匯,桃園市,復興區,121.3599999,24.78083333
AS_2190,舊柑坪遺物孤立地點,桃園市,大溪區,121.2891666,24.81972222
AS_2191,羅加,桃園市,復興區,121.3480679,24.7458241
AS_2192,羅浮,桃園市,復興區,121.3652777,24.79805555
AS_2193,羅浮 Ⅱ,桃園市,復興區,121.3638888,24.79361111
AS_2194,觀音．白沙屯,桃園市,觀音區,121.0961111,25.05055555
AS_2195,小岐頭,澎湖縣,白沙鄉,119.6070485,23.65587916
AS_2196,山水 A,澎湖縣,馬公市,119.5891966,23.51486629
AS_2197,山水 B,澎湖縣,馬公市,119.5885939,23.51374508
AS_2198,山嶺腳,澎湖縣,湖西鄉,119.6799444,23.56791666
AS_2199,中屯 A,澎湖縣,白沙鄉,119.6057688,23.61963356
AS_2200,中屯 B,澎湖縣,白沙鄉,119.606445,23.62031199
AS_2201,中屯 C,澎湖縣,白沙鄉,119.6081878,23.62142767
AS_2202,中屯 D,澎湖縣,白沙鄉,119.6132762,23.61828225
AS_2203,中西 A,澎湖縣,湖西鄉,119.6149622,23.6023724
AS_2204,中西 B,澎湖縣,湖西鄉,119.6133423,23.60181079
AS_2205,內垵 A,澎湖縣,西嶼鄉,119.4996262,23.57249369
AS_2206,內垵 B,澎湖縣,西嶼鄉,119.4978906,23.57000302
AS_2207,內垵 C,澎湖縣,西嶼鄉,119.4980794,23.57291073
AS_2208,水垵 A,澎湖縣,望安鄉,119.498758,23.389529
AS_2209,水垵 B,澎湖縣,望安鄉,119.4954251,23.3936106
AS_2210,水垵 C,澎湖縣,望安鄉,119.4973215,23.38710953
AS_2211,北寮,澎湖縣,湖西鄉,119.67099,23.59204889
AS_2212,布袋港 A,澎湖縣,望安鄉,119.5080167,23.3716984
AS_2213,合界,澎湖縣,西嶼鄉,119.5188078,23.64483591
AS_2214,吉貝 A,澎湖縣,白沙鄉,119.6092826,23.74121486
AS_2215,吉貝 B,澎湖縣,白沙鄉,119.6087313,23.73896511
AS_2216,吉貝 E,澎湖縣,白沙鄉,119.611706,23.74778092
AS_2217,吉貝 G,澎湖縣,白沙鄉,119.6100848,23.74506377
AS_2218,吉貝 G 遺物裸露點,澎湖縣,白沙鄉,119.6101623,23.74574
AS_2219,竹篙灣 A,澎湖縣,西嶼鄉,119.5179481,23.63439641
AS_2220,西垵 B,澎湖縣,望安鄉,119.4939409,23.37087804
AS_2221,岐頭 B,澎湖縣,白沙鄉,119.6117102,23.6501217
AS_2222,岐頭 C,澎湖縣,白沙鄉,119.6110519,23.64958127
AS_2223,沙港 A,澎湖縣,湖西鄉,119.6271738,23.60576896
AS_2224,沙港 B,澎湖縣,湖西鄉,119.6264842,23.60655311
AS_2225,良文港,澎湖縣,湖西鄉,119.6800485,23.56104397
AS_2226,赤崁頭,澎湖縣,白沙鄉,119.5661873,23.65667272
AS_2227,赤崁頭新地點,澎湖縣,白沙鄉,119.5658629,23.65633488
AS_2228,赤崁 A,澎湖縣,白沙鄉,119.5996858,23.66537062
AS_2229,赤崁 B,澎湖縣,白沙鄉,119.607642,23.66232858
AS_2230,赤崁 C,澎湖縣,白沙鄉,119.6064096,23.6605883
AS_2231,姑婆,澎湖縣,白沙鄉,119.5564819,23.71775272
AS_2232,東垵 B,澎湖縣,望安鄉,119.5085306,23.3548105
AS_2233,東垵 C,澎湖縣,望安鄉,119.504021,23.35971199
AS_2234,東垵 D,澎湖縣,望安鄉,119.5060881,23.35974267
AS_2235,虎頭山 A,澎湖縣,湖西鄉,119.6516969,23.6025562
AS_2236,虎頭山 B,澎湖縣,湖西鄉,119.6504098,23.60415643
AS_2237,南港,澎湖縣,七美鄉,119.4275616,23.19115258
AS_2238,城前,澎湖縣,白沙鄉,119.5957606,23.62488849
AS_2239,後寮國小,澎湖縣,白沙鄉,119.5686666,23.6653611
AS_2240,後寮,澎湖縣,白沙鄉,119.5786026,23.67468285
AS_2241,海豐,澎湖縣,七美鄉,119.4215588,23.20108703
AS_2242,將軍澳 A,澎湖縣,望安鄉,119.5414206,23.36615542
AS_2243,望安鯉魚山,澎湖縣,望安鄉,119.5131401,23.36902685
AS_2244,通梁 A,澎湖縣,白沙鄉,119.557088,23.65654569
AS_2245,通梁 B,澎湖縣,白沙鄉,119.5609098,23.65480254
AS_2246,鳥嶼,澎湖縣,白沙鄉,119.6627455,23.66311773
AS_2247,湖西．南寮,澎湖縣,湖西鄉,119.6660281,23.58476363
AS_2248,菓葉 A,澎湖縣,湖西鄉,119.6795341,23.57066004
AS_2249,菓葉 B,澎湖縣,湖西鄉,119.6799551,23.58024361
AS_2250,菓葉 C,澎湖縣,湖西鄉,119.6749747,23.5819416
AS_2251,菓葉 D,澎湖縣,湖西鄉,119.676262,23.57691115
AS_2252,菓葉 E,澎湖縣,湖西鄉,119.6778294,23.57523835
AS_2253,塔神邊,澎湖縣,湖西鄉,119.6769796,23.56394007
AS_2254,嵵仔後,澎湖縣,白沙鄉,119.6045754,23.63241164
AS_2255,蒔板頭山 A,澎湖縣,白沙鄉,119.6080703,23.63558648
AS_2256,蒔板頭山 B,澎湖縣,白沙鄉,119.609971,23.63555264
AS_2257,險礁,澎湖縣,白沙鄉,119.6086712,23.71267572
AS_2258,講美,澎湖縣,白沙鄉,119.6027701,23.63304516
AS_2259,鎖港,澎湖縣,馬公市,119.5991039,23.52270735
AS_2260,丁子漏,花蓮縣,豐濱鄉,121.5054678,23.60789116
AS_2261,七腳川,花蓮縣,吉安鄉,121.554518,23.97593154
AS_2262,八里灣,花蓮縣,豐濱鄉,121.5089415,23.5851165
AS_2263,三民,花蓮縣,玉里鎮,121.3428948,23.4316526
AS_2264,三民苗圃,花蓮縣,玉里鎮,121.3406716,23.42472056
AS_2265,三軒,花蓮縣,玉里鎮,121.3389144,23.41849446
AS_2266,三笠山,花蓮縣,卓溪鄉,121.3235733,23.40806887
